# This file contains the list of genes (nodes) in the gene regulatory network
# of Drosophila melanogaster.
# 
# The original network was built using the information available from
# 
# Roy S, Ernst J, Kharchenko PV, Kheradpour P, Negre N, Eaton ML, et al.
# Identification of functional elements and regulatory circuits by Drosophila
# modENCODE. Science (New York, NY). 2010;330(6012):1787–97.
# doi:10.1126/science.1198374.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
CG9619	2	0	Readout_terminal
CG9568	2	0	Readout_terminal
CG9509	2	0	Readout_terminal
CG9505	2	0	Readout_terminal
CG9468	2	0	Readout_terminal
CG9425	2	0	Readout_terminal
CG9396	2	0	Readout_terminal
CG9363	2	0	Readout_terminal
CG9360	2	0	Readout_terminal
CG9338	2	0	Readout_terminal
CG9316	2	0	Readout_terminal
CG9314	2	0	Readout_terminal
CG9312	2	0	Readout_terminal
CG9254	2	0	Readout_terminal
CG9194	2	0	Readout_terminal
CG9192	2	0	Readout_terminal
CG9098	2	0	Readout_terminal
CG9059	2	0	Readout_terminal
CG9010	2	0	Readout_terminal
CG9009	2	0	Readout_terminal
CG8952	2	0	Readout_terminal
CG8888	2	0	Readout_terminal
CG8866	2	0	Readout_terminal
CG8853	2	0	Readout_terminal
CG8837	2	0	Readout_terminal
CG8778	2	0	Readout_terminal
CG8736	2	0	Readout_terminal
CG8713	2	0	Readout_terminal
CG8680	2	0	Readout_terminal
CG8661	2	0	Readout_terminal
CG8605	2	0	Readout_terminal
CG8565	2	0	Readout_terminal
CG8560	2	0	Readout_terminal
CG8552	2	0	Readout_terminal
CG8468	2	0	Readout_terminal
CG8451	2	0	Readout_terminal
CG8353	2	0	Readout_terminal
CG8317	2	0	Readout_terminal
CG8272	2	0	Readout_terminal
CG8249	2	0	Readout_terminal
CG8180	2	0	Readout_terminal
CG8177	2	0	Readout_terminal
CG8157	2	0	Readout_terminal
CG8147	2	0	Readout_terminal
CG8135	2	0	Readout_terminal
CG8111	2	0	Readout_terminal
CG8043	2	0	Readout_terminal
CG7970	2	0	Readout_terminal
CG7956	2	0	Readout_terminal
CG7914	2	0	Readout_terminal
CG7907	2	0	Readout_terminal
CG7896	2	0	Readout_terminal
CG7889	2	0	Readout_terminal
CG7860	2	0	Readout_terminal
CG7857	2	0	Readout_terminal
CG7800	2	0	Readout_terminal
CG7778	2	0	Readout_terminal
CG7777	2	0	Readout_terminal
CG7763	2	0	Readout_terminal
CG7737	2	0	Readout_terminal
CG7718	2	0	Readout_terminal
CG7712	2	0	Readout_terminal
CG7694	2	0	Readout_terminal
CG7616	2	0	Readout_terminal
CG7598	2	0	Readout_terminal
CG7582	2	0	Readout_terminal
CG7526	2	0	Readout_terminal
CG7497	2	0	Readout_terminal
CG7492	2	0	Readout_terminal
CG7443	2	0	Readout_terminal
CG7433	2	0	Readout_terminal
CG7378	2	0	Readout_terminal
CG7368	2	0	Readout_terminal
CG7337	2	0	Readout_terminal
CG7255	2	0	Readout_terminal
CG7229	2	0	Readout_terminal
CG7206	2	0	Readout_terminal
CG7194	2	0	Readout_terminal
CG7180	2	0	Readout_terminal
CG7142	2	0	Readout_terminal
CG7082	2	0	Readout_terminal
CG7080	2	0	Readout_terminal
CG7009	2	0	Readout_terminal
CG6984	2	0	Readout_terminal
CG6972	2	0	Readout_terminal
CG6933	2	0	Readout_terminal
CG6767	2	0	Readout_terminal
CG6752	2	0	Readout_terminal
CG6739	2	0	Readout_terminal
CG6592	2	0	Readout_terminal
CG6579	2	0	Readout_terminal
CG6499	2	0	Readout_terminal
CG6488	2	0	Readout_terminal
CG6448	2	0	Readout_terminal
CG6421	2	0	Readout_terminal
CG6412	2	0	Readout_terminal
CG6405	2	0	Readout_terminal
CG6364	2	0	Readout_terminal
CG6329	2	0	Readout_terminal
CG6308	2	0	Readout_terminal
CG6262	2	0	Readout_terminal
CG6231	2	0	Readout_terminal
CG6225	2	0	Readout_terminal
CG6209	2	0	Readout_terminal
CG6208	2	0	Readout_terminal
CG6199	2	0	Readout_terminal
CG6091	2	0	Readout_terminal
CG6067	2	0	Readout_terminal
CG6059	2	0	Readout_terminal
CG6045	2	0	Readout_terminal
CG6036	2	0	Readout_terminal
CG6000	2	0	Readout_terminal
CG5968	2	0	Readout_terminal
CG5958	2	0	Readout_terminal
CG5955	2	0	Readout_terminal
CG5867	2	0	Readout_terminal
CG5862	2	0	Readout_terminal
CG5819	2	0	Readout_terminal
CG5804	2	0	Readout_terminal
CG5790	2	0	Readout_terminal
CG5778	2	0	Readout_terminal
CG5770	2	0	Readout_terminal
CG5731	2	0	Readout_terminal
CG5706	2	0	Readout_terminal
CG5704	2	0	Readout_terminal
CG5691	2	0	Readout_terminal
CG5623	2	0	Readout_terminal
CG5618	2	0	Readout_terminal
CG5611	2	0	Readout_terminal
CG5521	2	0	Readout_terminal
CG5402	2	0	Readout_terminal
CG5377	2	0	Readout_terminal
CG5337	2	0	Readout_terminal
CG5250	2	0	Readout_terminal
CG5177	2	0	Readout_terminal
CG5161	2	0	Readout_terminal
CG5160	2	0	Readout_terminal
CG5151	2	0	Readout_terminal
CG5103	2	0	Readout_terminal
CG5080	2	0	Readout_terminal
CG5002	2	0	Readout_terminal
CG4982	2	0	Readout_terminal
CG4970	2	0	Readout_terminal
CG4901	2	0	Readout_terminal
CG4860	2	0	Readout_terminal
CG4858	2	0	Readout_terminal
CG4734	2	0	Readout_terminal
CG4701	2	0	Readout_terminal
CG4691	2	0	Readout_terminal
CG4678	2	0	Readout_terminal
CG4630	2	0	Readout_terminal
CG4624	2	0	Readout_terminal
CG4567	2	0	Readout_terminal
CG4552	2	0	Readout_terminal
CG4538	2	0	Readout_terminal
CG4520	2	0	Readout_terminal
CG4476	2	0	Readout_terminal
CG4467	2	0	Readout_terminal
CG4462	2	0	Readout_terminal
CG4433	2	0	Readout_terminal
CG4407	2	0	Readout_terminal
CG4398	2	0	Readout_terminal
CG4390	2	0	Readout_terminal
CG4375	2	0	Readout_terminal
CG4329	2	0	Readout_terminal
CG4288	2	0	Readout_terminal
CG4286	2	0	Readout_terminal
CG42675	2	0	Readout_terminal
CG4267	2	0	Readout_terminal
CG42562	2	0	Readout_terminal
CG42560	2	0	Readout_terminal
CG42559	2	0	Readout_terminal
CG42554	2	0	Readout_terminal
CG42553	2	0	Readout_terminal
CG42446	2	0	Readout_terminal
CG42381	2	0	Readout_terminal
CG42380	2	0	Readout_terminal
CG42379	2	0	Readout_terminal
CG42347	2	0	Readout_terminal
CG42327	2	0	Readout_terminal
CG42322	2	0	Readout_terminal
CG42271	2	0	Readout_terminal
CG42265	2	0	Readout_terminal
CG42262	2	0	Readout_terminal
CG42260	2	0	Readout_terminal
CG42233	2	0	Readout_terminal
CG4198	2	0	Readout_terminal
CG4089	2	0	Readout_terminal
CG4066	2	0	Readout_terminal
CG4065	2	0	Readout_terminal
CG40486	2	0	Readout_terminal
CG4030	2	0	Readout_terminal
CG4000	2	0	Readout_terminal
CG3996	2	0	Readout_terminal
CG3984	2	0	Readout_terminal
CG3940	2	0	Readout_terminal
CG3919	2	0	Readout_terminal
CG3916	2	0	Readout_terminal
CG3841	2	0	Readout_terminal
CG3831	2	0	Readout_terminal
CG3812	2	0	Readout_terminal
CG3808	2	0	Readout_terminal
CG3781	2	0	Readout_terminal
CG3764	2	0	Readout_terminal
CG3740	2	0	Readout_terminal
CG3703	2	0	Readout_terminal
CG3635	2	0	Readout_terminal
CG3625	2	0	Readout_terminal
CG3624	2	0	Readout_terminal
CG3604	2	0	Readout_terminal
CG3588	2	0	Readout_terminal
CG3558	2	0	Readout_terminal
CG3530	2	0	Readout_terminal
CG34433	2	0	Readout_terminal
CG34432	2	0	Readout_terminal
CG34424	2	0	Readout_terminal
CG34423	2	0	Readout_terminal
CG34409	2	0	Readout_terminal
CG34375	2	0	Readout_terminal
CG34367	2	0	Readout_terminal
CG34350	2	0	Readout_terminal
CG34349	2	0	Readout_terminal
CG34340	2	0	Readout_terminal
CG34330	2	0	Readout_terminal
CG34318	2	0	Readout_terminal
CG34310	2	0	Readout_terminal
CG34298	2	0	Readout_terminal
CG34293	2	0	Readout_terminal
CG34284	2	0	Readout_terminal
CG34263	2	0	Readout_terminal
CG34245	2	0	Readout_terminal
CG34200	2	0	Readout_terminal
CG34194	2	0	Readout_terminal
CG34191	2	0	Readout_terminal
CG34186	2	0	Readout_terminal
CG34140	2	0	Readout_terminal
CG34117	2	0	Readout_terminal
CG34112	2	0	Readout_terminal
CG3408	2	0	Readout_terminal
CG34054	2	0	Readout_terminal
CG34044	2	0	Readout_terminal
CG33995	2	0	Readout_terminal
CG33977	2	0	Readout_terminal
CG3394	2	0	Readout_terminal
CG33557	2	0	Readout_terminal
CG33506	2	0	Readout_terminal
CG33502	2	0	Readout_terminal
CG3348	2	0	Readout_terminal
CG33469	2	0	Readout_terminal
CG33460	2	0	Readout_terminal
CG33325	2	0	Readout_terminal
CG33309	2	0	Readout_terminal
CG33288	2	0	Readout_terminal
CG33276	2	0	Readout_terminal
CG33269	2	0	Readout_terminal
CG33251	2	0	Readout_terminal
CG33233	2	0	Readout_terminal
CG33177	2	0	Readout_terminal
CG33169	2	0	Readout_terminal
CG33138	2	0	Readout_terminal
CG33128	2	0	Readout_terminal
CG33090	2	0	Readout_terminal
CG33080	2	0	Readout_terminal
CG32987	2	0	Readout_terminal
CG32850	2	0	Readout_terminal
CG32801	2	0	Readout_terminal
CG32713	2	0	Readout_terminal
CG32667	2	0	Readout_terminal
CG32649	2	0	Readout_terminal
CG32640	2	0	Readout_terminal
CG32627	2	0	Readout_terminal
CG32581	2	0	Readout_terminal
CG32547	2	0	Readout_terminal
CG3246	2	0	Readout_terminal
CG32440	2	0	Readout_terminal
CG32406	2	0	Readout_terminal
CG32301	2	0	Readout_terminal
CG32264	2	0	Readout_terminal
CG3222	2	0	Readout_terminal
CG32182	2	0	Readout_terminal
CG32164	2	0	Readout_terminal
CG32138	2	0	Readout_terminal
CG32115	2	0	Readout_terminal
CG32112	2	0	Readout_terminal
CG32085	2	0	Readout_terminal
CG31999	2	0	Readout_terminal
CG31937	2	0	Readout_terminal
CG31805	2	0	Readout_terminal
CG31781	2	0	Readout_terminal
CG31715	2	0	Readout_terminal
CG31714	2	0	Readout_terminal
CG31673	2	0	Readout_terminal
CG31636	2	0	Readout_terminal
CG31633	2	0	Readout_terminal
CG3162	2	0	Readout_terminal
CG31607	2	0	Readout_terminal
CG31549	2	0	Readout_terminal
CG31522	2	0	Readout_terminal
CG31516	2	0	Readout_terminal
CG31472	2	0	Readout_terminal
CG31463	2	0	Readout_terminal
CG31294	2	0	Readout_terminal
CG31287	2	0	Readout_terminal
CG31253	2	0	Readout_terminal
CG31233	2	0	Readout_terminal
CG31230	2	0	Readout_terminal
CG31206	2	0	Readout_terminal
CG31176	2	0	Readout_terminal
CG31140	2	0	Readout_terminal
CG31131	2	0	Readout_terminal
CG31121	2	0	Readout_terminal
CG31106	2	0	Readout_terminal
CG31103	2	0	Readout_terminal
CG3108	2	0	Readout_terminal
CG31053	2	0	Readout_terminal
CG3105	2	0	Readout_terminal
CG3085	2	0	Readout_terminal
CG30502	2	0	Readout_terminal
CG30491	2	0	Readout_terminal
CG30487	2	0	Readout_terminal
CG30419	2	0	Readout_terminal
CG30411	2	0	Readout_terminal
CG30409	2	0	Readout_terminal
CG30403	2	0	Readout_terminal
CG30383	2	0	Readout_terminal
CG30359	2	0	Readout_terminal
CG30354	2	0	Readout_terminal
CG30344	2	0	Readout_terminal
CG30338	2	0	Readout_terminal
CG30274	2	0	Readout_terminal
CG30273	2	0	Readout_terminal
CG30196	2	0	Readout_terminal
CG30194	2	0	Readout_terminal
CG3014	2	0	Readout_terminal
CG30080	2	0	Readout_terminal
CG30069	2	0	Readout_terminal
CG30046	2	0	Readout_terminal
CG30005	2	0	Readout_terminal
CG2976	2	0	Readout_terminal
CG2964	2	0	Readout_terminal
CG2774	2	0	Readout_terminal
CG2681	2	0	Readout_terminal
CG2663	2	0	Readout_terminal
CG2263	2	0	Readout_terminal
CG2256	2	0	Readout_terminal
CG2225	2	0	Readout_terminal
CG2157	2	0	Readout_terminal
CG2113	2	0	Readout_terminal
CG1885	2	0	Readout_terminal
CG18810	2	0	Readout_terminal
CG18787	2	0	Readout_terminal
CG18659	2	0	Readout_terminal
CG18643	2	0	Readout_terminal
CG18635	2	0	Readout_terminal
CG18616	2	0	Readout_terminal
CG18586	2	0	Readout_terminal
CG18585	2	0	Readout_terminal
CG18536	2	0	Readout_terminal
CG18528	2	0	Readout_terminal
CG18473	2	0	Readout_terminal
CG18404	2	0	Readout_terminal
CG18304	2	0	Readout_terminal
CG18208	2	0	Readout_terminal
CG18186	2	0	Readout_terminal
CG18173	2	0	Readout_terminal
CG18095	2	0	Readout_terminal
CG18067	2	0	Readout_terminal
CG18048	2	0	Readout_terminal
CG17977	2	0	Readout_terminal
CG17944	2	0	Readout_terminal
CG17856	2	0	Readout_terminal
CG17786	2	0	Readout_terminal
CG17765	2	0	Readout_terminal
CG17760	2	0	Readout_terminal
CG17715	2	0	Readout_terminal
CG17664	2	0	Readout_terminal
CG17648	2	0	Readout_terminal
CG17639	2	0	Readout_terminal
CG17633	2	0	Readout_terminal
CG17574	2	0	Readout_terminal
CG1750	2	0	Readout_terminal
CG17350	2	0	Readout_terminal
CG17294	2	0	Readout_terminal
CG17265	2	0	Readout_terminal
CG17224	2	0	Readout_terminal
CG17181	2	0	Readout_terminal
CG17168	2	0	Readout_terminal
CG17150	2	0	Readout_terminal
CG17140	2	0	Readout_terminal
CG17121	2	0	Readout_terminal
CG17118	2	0	Readout_terminal
CG17098	2	0	Readout_terminal
CG17082	2	0	Readout_terminal
CG17036	2	0	Readout_terminal
CG1698	2	0	Readout_terminal
CG16959	2	0	Readout_terminal
CG16857	2	0	Readout_terminal
CG16820	2	0	Readout_terminal
CG16799	2	0	Readout_terminal
CG16787	2	0	Readout_terminal
CG16758	2	0	Readout_terminal
CG1673	2	0	Readout_terminal
CG16718	2	0	Readout_terminal
CG16700	2	0	Readout_terminal
CG15930	2	0	Readout_terminal
CG15917	2	0	Readout_terminal
CG15880	2	0	Readout_terminal
CG15879	2	0	Readout_terminal
CG15878	2	0	Readout_terminal
CG15876	2	0	Readout_terminal
CG15874	2	0	Readout_terminal
CG15870	2	0	Readout_terminal
CG15824	2	0	Readout_terminal
CG15760	2	0	Readout_terminal
CG15731	2	0	Readout_terminal
CG15711	2	0	Readout_terminal
CG15708	2	0	Readout_terminal
CG15658	2	0	Readout_terminal
CG15657	2	0	Readout_terminal
CG15641	2	0	Readout_terminal
CG15629	2	0	Readout_terminal
CG15628	2	0	Readout_terminal
CG15602	2	0	Readout_terminal
CG15576	2	0	Readout_terminal
CG15534	2	0	Readout_terminal
CG15459	2	0	Readout_terminal
CG15456	2	0	Readout_terminal
CG15452	2	0	Readout_terminal
CG15431	2	0	Readout_terminal
CG15429	2	0	Readout_terminal
CG15414	2	0	Readout_terminal
CG15385	2	0	Readout_terminal
CG15376	2	0	Readout_terminal
CG1537	2	0	Readout_terminal
CG15357	2	0	Readout_terminal
CG15258	2	0	Readout_terminal
CG15247	2	0	Readout_terminal
CG15236	2	0	Readout_terminal
CG15207	2	0	Readout_terminal
CG15203	2	0	Readout_terminal
CG15186	2	0	Readout_terminal
CG15177	2	0	Readout_terminal
CG15170	2	0	Readout_terminal
CG15100	2	0	Readout_terminal
CG15094	2	0	Readout_terminal
CG15083	2	0	Readout_terminal
CG15040	2	0	Readout_terminal
CG15032	2	0	Readout_terminal
CG15029	2	0	Readout_terminal
CG14989	2	0	Readout_terminal
CG14980	2	0	Readout_terminal
CG14949	2	0	Readout_terminal
CG14898	2	0	Readout_terminal
CG14882	2	0	Readout_terminal
CG14879	2	0	Readout_terminal
CG14876	2	0	Readout_terminal
CG14871	2	0	Readout_terminal
CG14869	2	0	Readout_terminal
CG14868	2	0	Readout_terminal
CG1486	2	0	Readout_terminal
CG14853	2	0	Readout_terminal
CG14787	2	0	Readout_terminal
CG14736	2	0	Readout_terminal
CG14721	2	0	Readout_terminal
CG14720	2	0	Readout_terminal
CG14694	2	0	Readout_terminal
CG14693	2	0	Readout_terminal
CG14625	2	0	Readout_terminal
CG14618	2	0	Readout_terminal
CG14613	2	0	Readout_terminal
CG14608	2	0	Readout_terminal
CG14563	2	0	Readout_terminal
CG14516	2	0	Readout_terminal
CG14418	2	0	Readout_terminal
CG14408	2	0	Readout_terminal
CG14401	2	0	Readout_terminal
CG14400	2	0	Readout_terminal
CG14375	2	0	Readout_terminal
CG14358	2	0	Readout_terminal
CG14353	2	0	Readout_terminal
CG14318	2	0	Readout_terminal
CG14303	2	0	Readout_terminal
CG1428	2	0	Readout_terminal
CG14260	2	0	Readout_terminal
CG14199	2	0	Readout_terminal
CG14117	2	0	Readout_terminal
CG14101	2	0	Readout_terminal
CG1409	2	0	Readout_terminal
CG14079	2	0	Readout_terminal
CG14075	2	0	Readout_terminal
CG14070	2	0	Readout_terminal
CG14054	2	0	Readout_terminal
CG14020	2	0	Readout_terminal
CG14011	2	0	Readout_terminal
CG13996	2	0	Readout_terminal
CG13991	2	0	Readout_terminal
CG13928	2	0	Readout_terminal
CG13912	2	0	Readout_terminal
CG13907	2	0	Readout_terminal
CG13897	2	0	Readout_terminal
CG13890	2	0	Readout_terminal
CG13872	2	0	Readout_terminal
CG13857	2	0	Readout_terminal
CG13830	2	0	Readout_terminal
CG13826	2	0	Readout_terminal
CG13814	2	0	Readout_terminal
CG13810	2	0	Readout_terminal
CG13733	2	0	Readout_terminal
CG13722	2	0	Readout_terminal
CG13713	2	0	Readout_terminal
CG13700	2	0	Readout_terminal
CG13698	2	0	Readout_terminal
CG13650	2	0	Readout_terminal
CG13631	2	0	Readout_terminal
CG13627	2	0	Readout_terminal
CG13606	2	0	Readout_terminal
CG13601	2	0	Readout_terminal
CG1358	2	0	Readout_terminal
CG13578	2	0	Readout_terminal
CG13558	2	0	Readout_terminal
CG13501	2	0	Readout_terminal
CG13492	2	0	Readout_terminal
CG13479	2	0	Readout_terminal
CG13477	2	0	Readout_terminal
CG13455	2	0	Readout_terminal
CG1342	2	0	Readout_terminal
CG13390	2	0	Readout_terminal
CG13340	2	0	Readout_terminal
CG13319	2	0	Readout_terminal
CG13318	2	0	Readout_terminal
CG13312	2	0	Readout_terminal
CG13305	2	0	Readout_terminal
CG13300	2	0	Readout_terminal
CG13288	2	0	Readout_terminal
CG13284	2	0	Readout_terminal
CG13253	2	0	Readout_terminal
CG13239	2	0	Readout_terminal
CG13228	2	0	Readout_terminal
CG13154	2	0	Readout_terminal
CG13101	2	0	Readout_terminal
CG13086	2	0	Readout_terminal
CG1308	2	0	Readout_terminal
CG13077	2	0	Readout_terminal
CG13049	2	0	Readout_terminal
CG13041	2	0	Readout_terminal
CG13018	2	0	Readout_terminal
CG12996	2	0	Readout_terminal
CG12991	2	0	Readout_terminal
CG12975	2	0	Readout_terminal
CG12964	2	0	Readout_terminal
CG12963	2	0	Readout_terminal
CG12946	2	0	Readout_terminal
CG12911	2	0	Readout_terminal
CG12910	2	0	Readout_terminal
CG12883	2	0	Readout_terminal
CG12869	2	0	Readout_terminal
CG12824	2	0	Readout_terminal
CG12783	2	0	Readout_terminal
CG12772	2	0	Readout_terminal
CG12769	2	0	Readout_terminal
CG12725	2	0	Readout_terminal
CG12721	2	0	Readout_terminal
CG12699	2	0	Readout_terminal
CG12682	2	0	Readout_terminal
CG12605	2	0	Readout_terminal
CG12602	2	0	Readout_terminal
CG12582	2	0	Readout_terminal
CG12576	2	0	Readout_terminal
CG12516	2	0	Readout_terminal
CG12512	2	0	Readout_terminal
CG12455	2	0	Readout_terminal
CG12310	2	0	Readout_terminal
CG12279	2	0	Readout_terminal
CG12262	2	0	Readout_terminal
CG12241	2	0	Readout_terminal
CG12207	2	0	Readout_terminal
CG12200	2	0	Readout_terminal
CG1208	2	0	Readout_terminal
CG12057	2	0	Readout_terminal
CG12056	2	0	Readout_terminal
CG12042	2	0	Readout_terminal
CG11892	2	0	Readout_terminal
CG11851	2	0	Readout_terminal
CG11835	2	0	Readout_terminal
CG11786	2	0	Readout_terminal
CG11753	2	0	Readout_terminal
CG11741	2	0	Readout_terminal
CG11703	2	0	Readout_terminal
CG11698	2	0	Readout_terminal
CG11671	2	0	Readout_terminal
CG11658	2	0	Readout_terminal
CG11635	2	0	Readout_terminal
CG11588	2	0	Readout_terminal
CG11537	2	0	Readout_terminal
CG11474	2	0	Readout_terminal
CG1146	2	0	Readout_terminal
CG11438	2	0	Readout_terminal
CG11378	2	0	Readout_terminal
CG1137	2	0	Readout_terminal
CG11369	2	0	Readout_terminal
CG11269	2	0	Readout_terminal
CG11251	2	0	Readout_terminal
CG11227	2	0	Readout_terminal
CG11206	2	0	Readout_terminal
CG11163	2	0	Readout_terminal
CG11155	2	0	Readout_terminal
CG11149	2	0	Readout_terminal
CG11095	2	0	Readout_terminal
CG11077	2	0	Readout_terminal
CG11069	2	0	Readout_terminal
CG11068	2	0	Readout_terminal
CG11019	2	0	Readout_terminal
CG10934	2	0	Readout_terminal
CG10924	2	0	Readout_terminal
CG10920	2	0	Readout_terminal
CG1092	2	0	Readout_terminal
CG10898	2	0	Readout_terminal
CG10877	2	0	Readout_terminal
CG10855	2	0	Readout_terminal
CG10841	2	0	Readout_terminal
CG10764	2	0	Readout_terminal
CG1076	2	0	Readout_terminal
CG10671	2	0	Readout_terminal
CG10581	2	0	Readout_terminal
CG10561	2	0	Readout_terminal
CG10512	2	0	Readout_terminal
CG10508	2	0	Readout_terminal
CG10470	2	0	Readout_terminal
CG10420	2	0	Readout_terminal
CG10399	2	0	Readout_terminal
CG10344	2	0	Readout_terminal
CG10307	2	0	Readout_terminal
CG10237	2	0	Readout_terminal
CG10166	2	0	Readout_terminal
CG10133	2	0	Readout_terminal
CG10132	2	0	Readout_terminal
CG10116	2	0	Readout_terminal
CG10089	2	0	Readout_terminal
CG10086	2	0	Readout_terminal
CG10051	2	0	Readout_terminal
Best1	2	0	Readout_terminal
Baldspot	2	0	Readout_terminal
Atx2	2	0	Readout_terminal
Atg12	2	0	Readout_terminal
Asph	2	0	Readout_terminal
Art7	2	0	Readout_terminal
Arr1	2	0	Readout_terminal
Arp87C	2	0	Readout_terminal
Arp53D	2	0	Readout_terminal
Arc2	2	0	Readout_terminal
Ant2	2	0	Readout_terminal
Ahcy89E	2	0	Readout_terminal
Acyp2	2	0	Readout_terminal
Actn3	2	0	Readout_terminal
Actbeta	2	0	Readout_terminal
Acp95EF	2	0	Readout_terminal
Ace	2	0	Readout_terminal
Aats-ser	2	0	Readout_terminal
Aats-his	2	0	Readout_terminal
Aats-glupro	2	0	Readout_terminal
Aats-asp	2	0	Readout_terminal
Aats-asn	2	0	Readout_terminal
AR-2	2	0	Readout_terminal
AGO3	2	0	Readout_terminal
zetaTry	1	0	Readout_terminal
zetaCOP	1	0	Readout_terminal
yip7	1	0	Readout_terminal
yip3	1	0	Readout_terminal
yellow-g	1	0	Readout_terminal
yellow-d	1	0	Readout_terminal
y	1	0	Readout_terminal
wupA	1	0	Readout_terminal
wit	1	0	Readout_terminal
wgn	1	0	Readout_terminal
wbl	1	0	Readout_terminal
wal	1	0	Readout_terminal
w-cup	1	0	Readout_terminal
vis	1	0	Readout_terminal
v(2)k05816	1	0	Readout_terminal
unc-104	1	0	Readout_terminal
unc	1	0	Readout_terminal
ttm3	1	0	Readout_terminal
ttm2	1	0	Readout_terminal
tsl	1	0	Readout_terminal
trpml	1	0	Readout_terminal
trk	1	0	Readout_terminal
trbd	1	0	Readout_terminal
tow	1	0	Readout_terminal
tomboy20	1	0	Readout_terminal
tj	1	0	Readout_terminal
tim	1	0	Readout_terminal
thetaTry	1	0	Readout_terminal
tectonic	1	0	Readout_terminal
tadr	1	0	Readout_terminal
syd	1	0	Readout_terminal
swi2	1	0	Readout_terminal
sut4	1	0	Readout_terminal
sut3	1	0	Readout_terminal
sut1	1	0	Readout_terminal
su(w[a])	1	0	Readout_terminal
stops	1	0	Readout_terminal
stnB	1	0	Readout_terminal
stnA	1	0	Readout_terminal
step	1	0	Readout_terminal
ste24c	1	0	Readout_terminal
spz3	1	0	Readout_terminal
spo	1	0	Readout_terminal
slow	1	0	Readout_terminal
slo	1	0	Readout_terminal
sip3	1	0	Readout_terminal
serp	1	0	Readout_terminal
se	1	0	Readout_terminal
scrt	1	0	Readout_terminal
scpr-B	1	0	Readout_terminal
sas	1	0	Readout_terminal
rst	1	0	Readout_terminal
rost	1	0	Readout_terminal
rk	1	0	Readout_terminal
rho-6	1	0	Readout_terminal
rho-5	1	0	Readout_terminal
rhea	1	0	Readout_terminal
resilin	1	0	Readout_terminal
rempA	1	0	Readout_terminal
rdgC	1	0	Readout_terminal
qua	1	0	Readout_terminal
qjt	1	0	Readout_terminal
pyd3	1	0	Readout_terminal
puc	1	0	Readout_terminal
psd	1	0	Readout_terminal
primo-1	1	0	Readout_terminal
ppk19	1	0	Readout_terminal
ppk14	1	0	Readout_terminal
ppk	1	0	Readout_terminal
pip	1	0	Readout_terminal
per	1	0	Readout_terminal
pdfr	1	0	Readout_terminal
pcl	1	0	Readout_terminal
p24-2	1	0	Readout_terminal
otu	1	0	Readout_terminal
opa1-like	1	0	Readout_terminal
omd	1	0	Readout_terminal
olf186-M	1	0	Readout_terminal
obst-G	1	0	Readout_terminal
obst-E	1	0	Readout_terminal
oa2	1	0	Readout_terminal
nullo	1	0	Readout_terminal
norpA	1	0	Readout_terminal
nord	1	0	Readout_terminal
nompA	1	0	Readout_terminal
nmdyn-D6	1	0	Readout_terminal
nimC1	1	0	Readout_terminal
nimB4	1	0	Readout_terminal
nimB1	1	0	Readout_terminal
ng2	1	0	Readout_terminal
ng1	1	0	Readout_terminal
neuroligin	1	0	Readout_terminal
nbs	1	0	Readout_terminal
na	1	0	Readout_terminal
nAcRbeta-96A	1	0	Readout_terminal
nAcRalpha-34E	1	0	Readout_terminal
myoglianin	1	0	Readout_terminal
mwh	1	0	Readout_terminal
mtt	1	0	Readout_terminal
mthl4	1	0	Readout_terminal
mthl3	1	0	Readout_terminal
mtg	1	0	Readout_terminal
moody	1	0	Readout_terminal
mol	1	0	Readout_terminal
mnd	1	0	Readout_terminal
mei-P22	1	0	Readout_terminal
mei-41	1	0	Readout_terminal
mdy	1	0	Readout_terminal
mRpS5	1	0	Readout_terminal
mRpS31	1	0	Readout_terminal
mRpL54	1	0	Readout_terminal
mRpL46	1	0	Readout_terminal
mRpL13	1	0	Readout_terminal
mRpL10	1	0	Readout_terminal
mGluRA	1	0	Readout_terminal
lqfR	1	0	Readout_terminal
lqf	1	0	Readout_terminal
lectin-37Db	1	0	Readout_terminal
lectin-37Da	1	0	Readout_terminal
lectin-30A	1	0	Readout_terminal
lectin-24A	1	0	Readout_terminal
lectin-22C	1	0	Readout_terminal
laza	1	0	Readout_terminal
l(3)70Da	1	0	Readout_terminal
l(2)not	1	0	Readout_terminal
l(2)34Fc	1	0	Readout_terminal
l(1)G0004	1	0	Readout_terminal
kon	1	0	Readout_terminal
knk	1	0	Readout_terminal
klg	1	0	Readout_terminal
kkv	1	0	Readout_terminal
kek6	1	0	Readout_terminal
kar	1	0	Readout_terminal
kal-1	1	0	Readout_terminal
inx5	1	0	Readout_terminal
inaF-C	1	0	Readout_terminal
in	1	0	Readout_terminal
hiw	1	0	Readout_terminal
h-cup	1	0	Readout_terminal
gskt	1	0	Readout_terminal
gprs	1	0	Readout_terminal
glob3	1	0	Readout_terminal
glob2	1	0	Readout_terminal
glob1	1	0	Readout_terminal
