# This file contains the list of genes (nodes) in the gene regulatory network
# of Bacillus subtilis.
# 
# The original network was built using the information available from
# 
# Sierro N, Makita Y, de Hoon M, Nakai K. DBTBS: a database of transcriptional
# regulation in Bacillus subtilis containing upstream intergenic conservation
# information. Nucleic acids research. 2008;36(Database issue):D93–6.
# doi:10.1093/nar/gkm910.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
yodb	0	1	Other
yocg	0	1	Other
ykma	0	1	Other
yhjm	0	1	Other
yfia	0	1	Other
ydfi	0	1	Other
ycba	0	1	Other
ybal	0	1	Other
xre	0	1	Other
xpf	0	1	Other
trnsl-val2	0	1	Other
trnj-gly	0	1	Other
trni-gly	0	1	Other
trnd-ser	0	1	Other
trnd-phe	0	1	Other
trnd-gly	0	1	Other
trnd-cys	0	1	Other
trnb-phe	0	1	Other
trnb-gly1	0	1	Other
trer	0	1	Other
teni	0	1	Other
sigy	0	1	Other
rplt	0	1	Other
rho	0	1	Other
paib	0	1	Other
paia	0	1	Other
lrpb	0	1	Other
lrpa	0	1	Other
levr	0	1	Other
lacr	0	1	Other
kipr	0	1	Other
ipi	0	1	Other
hxlr	0	1	Other
gutr	0	1	Other
glct	0	1	Other
exur	0	1	Other
deor	0	1	Other
dctr	0	1	Other
comz	0	1	Other
citt	0	1	Other
bmrr	0	1	Other
bltr	0	1	Other
bkdr	0	1	Other
bira	0	1	Other
bcer	0	1	Other
ansr	0	1	Other
spoivcb	4	0	Other
ptb	4	0	Other
glyq	4	0	Other
spovk	3	0	Other
levd	3	0	Other
coty	3	0	Other
cotx	3	0	Other
cotg	3	0	Other
cotd	3	0	Other
cotc	3	0	Other
cota	3	0	Other
cgea	3	0	Other
acoa	3	0	Other
yxjc	2	0	Other
ysnd	2	0	Other
yrrr	2	0	Other
yqxl	2	0	Other
yqhq	2	0	Other
yqfz	2	0	Other
yqfc	2	0	Other
ypqa	2	0	Other
ypjb	2	0	Other
yozr	2	0	Other
yoan	2	0	Other
ylbj	2	0	Other
ykvu	2	0	Other
yjcz	2	0	Other
yitc	2	0	Other
yhjr	2	0	Other
yhco	2	0	Other
yfne	2	0	Other
ydgb	2	0	Other
ycsf	2	0	Other
ycgf	2	0	Other
yban	2	0	Other
yabp	2	0	Other
tyrz	2	0	Other
sspg	2	0	Other
spovm	2	0	Other
spove	2	0	Other
spovd	2	0	Other
spovb	2	0	Other
spoivfa	2	0	Other
spoivca	2	0	Other
spoiva	2	0	Other
spoiip	2	0	Other
spoiim	2	0	Other
spoiiiaa	2	0	Other
spoiid	2	0	Other
mmga	2	0	Other
gerpa	2	0	Other
germ	2	0	Other
ftsy	2	0	Other
cwlh	2	0	Other
cotv	2	0	Other
cott	2	0	Other
cotm	2	0	Other
cotja	2	0	Other
coth	2	0	Other
cotf	2	0	Other
cote	2	0	Other
cotb	2	0	Other
cgec	2	0	Other
bofa	2	0	Other
asno	2	0	Other
yycd	1	0	Other
yycc	1	0	Other
yybi	1	0	Other
yyad	1	0	Other
yyac	1	0	Other
yxko	1	0	Other
yxkj	1	0	Other
yxjj	1	0	Other
yxee	1	0	Other
ywtg	1	0	Other
ywrj	1	0	Other
ywrd	1	0	Other
ywme	1	0	Other
ywlf	1	0	Other
ywjc	1	0	Other
ywdl	1	0	Other
ywdi	1	0	Other
yvri	1	0	Other
yvre	1	0	Other
yvgo	1	0	Other
yvcr	1	0	Other
yvam	1	0	Other
yuzc	1	0	Other
yunb	1	0	Other
yuic	1	0	Other
ytxc	1	0	Other
ytvi	1	0	Other
ytta	1	0	Other
ytrh	1	0	Other
ytla	1	0	Other
ytkl	1	0	Other
ytip	1	0	Other
ytfi	1	0	Other
ytev	1	0	Other
ytcc	1	0	Other
