# This file contains the list of genes (nodes) in the gene regulatory network
# of Homo sapiens.
# 
# The original network was built using the information available from
# 
# Gerstein MB, Kundaje A, Hariharan M, Landt SG, Yan KK, Cheng C, et al.
# Architecture of the human regulatory network derived from ENCODE data.
# Nature. 2012;489(7414):91–100. doi:10.1038/nature11245.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
SOX5	43	0	Readout_terminal
SMARCD1	43	0	Readout_terminal
SENP5	43	0	Readout_terminal
RAP2B	43	0	Readout_terminal
RAB36	43	0	Readout_terminal
PTPRE	43	0	Readout_terminal
PLCG2	43	0	Readout_terminal
PIK3R3	43	0	Readout_terminal
PHACTR2	43	0	Readout_terminal
NRIP1	43	0	Readout_terminal
MTF2	43	0	Readout_terminal
MON2	43	0	Readout_terminal
MAFB	43	0	Readout_terminal
LARP4	43	0	Readout_terminal
KIF3B	43	0	Readout_terminal
IPO5	43	0	Readout_terminal
ID1	43	0	Readout_terminal
HMGA2	43	0	Readout_terminal
GMFB	43	0	Readout_terminal
GLIS3	43	0	Readout_terminal
FNDC3B	43	0	Readout_terminal
FBXW11	43	0	Readout_terminal
DIAPH2	43	0	Readout_terminal
CTDSPL2	43	0	Readout_terminal
CCNL2	43	0	Readout_terminal
CCNK	43	0	Readout_terminal
CCND1	43	0	Readout_terminal
ARL4A	43	0	Readout_terminal
AP3M1	43	0	Readout_terminal
ACVR2A	43	0	Readout_terminal
YTHDF3	42	0	Readout_terminal
UBAC1	42	0	Readout_terminal
TGFBR2	42	0	Readout_terminal
ST8SIA4	42	0	Readout_terminal
SPTY2D1	42	0	Readout_terminal
SOS1	42	0	Readout_terminal
SENP1	42	0	Readout_terminal
RSBN1	42	0	Readout_terminal
RAPH1	42	0	Readout_terminal
PRR15L	42	0	Readout_terminal
PRKCA	42	0	Readout_terminal
PAFAH1B1	42	0	Readout_terminal
MYH10	42	0	Readout_terminal
LRRTM3	42	0	Readout_terminal
KLHL3	42	0	Readout_terminal
KIAA0831	42	0	Readout_terminal
JUB	42	0	Readout_terminal
INSIG2	42	0	Readout_terminal
IKZF4	42	0	Readout_terminal
HSH2D	42	0	Readout_terminal
HEG1	42	0	Readout_terminal
GRSF1	42	0	Readout_terminal
GRIK2	42	0	Readout_terminal
FUT9	42	0	Readout_terminal
FGF7	42	0	Readout_terminal
FBXO41	42	0	Readout_terminal
FAM78A	42	0	Readout_terminal
FABP3	42	0	Readout_terminal
ETV4	42	0	Readout_terminal
DPYSL2	42	0	Readout_terminal
DPEP1	42	0	Readout_terminal
DHRS2	42	0	Readout_terminal
DCUN1D3	42	0	Readout_terminal
CSMD1	42	0	Readout_terminal
CNTNAP2	42	0	Readout_terminal
CLOCK	42	0	Readout_terminal
CEACAM1	42	0	Readout_terminal
C20ORF194	42	0	Readout_terminal
C11ORF41	42	0	Readout_terminal
ZNF292	41	0	Readout_terminal
XRN1	41	0	Readout_terminal
VAT1L	41	0	Readout_terminal
TNS1	41	0	Readout_terminal
THBS1	41	0	Readout_terminal
TFAP2B	41	0	Readout_terminal
STRN3	41	0	Readout_terminal
STAT5A	41	0	Readout_terminal
SSX2IP	41	0	Readout_terminal
SPATS2L	41	0	Readout_terminal
SMURF1	41	0	Readout_terminal
SFRS13A	41	0	Readout_terminal
SCN2B	41	0	Readout_terminal
SCD	41	0	Readout_terminal
RASAL3	41	0	Readout_terminal
RANBP9	41	0	Readout_terminal
PPP2R5C	41	0	Readout_terminal
PPP1R9A	41	0	Readout_terminal
PDE11A	41	0	Readout_terminal
ODZ1	41	0	Readout_terminal
NBEA	41	0	Readout_terminal
MEGF9	41	0	Readout_terminal
MAPRE1	41	0	Readout_terminal
MAP4K4	41	0	Readout_terminal
LSM12	41	0	Readout_terminal
KLF1	41	0	Readout_terminal
KIAA0240	41	0	Readout_terminal
IGFBP5	41	0	Readout_terminal
HIST1H3B	41	0	Readout_terminal
HIRA	41	0	Readout_terminal
GTDC1	41	0	Readout_terminal
GPATCH8	41	0	Readout_terminal
FAM60A	41	0	Readout_terminal
FAM123B	41	0	Readout_terminal
EEF1A1	41	0	Readout_terminal
DLK1	41	0	Readout_terminal
CDK14	41	0	Readout_terminal
CBFA2T2	41	0	Readout_terminal
CAPRIN1	41	0	Readout_terminal
C16ORF72	41	0	Readout_terminal
BAT2L2	41	0	Readout_terminal
ATP8A1	41	0	Readout_terminal
ZNF280A	40	0	Readout_terminal
ZFX	40	0	Readout_terminal
ZCCHC7	40	0	Readout_terminal
ZADH2	40	0	Readout_terminal
YPEL2	40	0	Readout_terminal
VEGFA	40	0	Readout_terminal
UBE2B	40	0	Readout_terminal
TIAM1	40	0	Readout_terminal
SYT1	40	0	Readout_terminal
SMAD7	40	0	Readout_terminal
SLC2A5	40	0	Readout_terminal
RUNX1T1	40	0	Readout_terminal
RIMS3	40	0	Readout_terminal
RBM47	40	0	Readout_terminal
PTGFRN	40	0	Readout_terminal
PHF20L1	40	0	Readout_terminal
PDE7B	40	0	Readout_terminal
PDCD4	40	0	Readout_terminal
NPNT	40	0	Readout_terminal
MTPN	40	0	Readout_terminal
MSI1	40	0	Readout_terminal
MIER3	40	0	Readout_terminal
MAFG	40	0	Readout_terminal
LIN54	40	0	Readout_terminal
ITGB1BP1	40	0	Readout_terminal
INHBB	40	0	Readout_terminal
HIPK1	40	0	Readout_terminal
GIGYF1	40	0	Readout_terminal
FUT3	40	0	Readout_terminal
FOXF1	40	0	Readout_terminal
FNIP1	40	0	Readout_terminal
FMR1	40	0	Readout_terminal
FBXO11	40	0	Readout_terminal
EVI5	40	0	Readout_terminal
ELOVL2	40	0	Readout_terminal
EHF	40	0	Readout_terminal
EFNB2	40	0	Readout_terminal
DCAF11	40	0	Readout_terminal
DCAF10	40	0	Readout_terminal
CTDSPL	40	0	Readout_terminal
CCDC88A	40	0	Readout_terminal
CAMK2G	40	0	Readout_terminal
C17ORF39	40	0	Readout_terminal
C14ORF101	40	0	Readout_terminal
ARHGAP24	40	0	Readout_terminal
ANKRD50	40	0	Readout_terminal
ANKFY1	40	0	Readout_terminal
AFTPH	40	0	Readout_terminal
ZNF652	39	0	Readout_terminal
ZBTB41	39	0	Readout_terminal
WDR82	39	0	Readout_terminal
VGLL3	39	0	Readout_terminal
VAMP2	39	0	Readout_terminal
UBL3	39	0	Readout_terminal
TFRC	39	0	Readout_terminal
SORCS1	39	0	Readout_terminal
SLAIN2	39	0	Readout_terminal
SECISBP2L	39	0	Readout_terminal
SDR42E1	39	0	Readout_terminal
RBM24	39	0	Readout_terminal
PTPRB	39	0	Readout_terminal
PTAR1	39	0	Readout_terminal
PRRX1	39	0	Readout_terminal
PAG1	39	0	Readout_terminal
OTUD3	39	0	Readout_terminal
NR0B2	39	0	Readout_terminal
NF1	39	0	Readout_terminal
NEO1	39	0	Readout_terminal
NAPSA	39	0	Readout_terminal
NACC1	39	0	Readout_terminal
MRPL40	39	0	Readout_terminal
MLEC	39	0	Readout_terminal
MGA	39	0	Readout_terminal
LPHN2	39	0	Readout_terminal
KIF1B	39	0	Readout_terminal
INTS6	39	0	Readout_terminal
HIVEP2	39	0	Readout_terminal
GIGYF2	39	0	Readout_terminal
GAS7	39	0	Readout_terminal
FXYD3	39	0	Readout_terminal
FOXP4	39	0	Readout_terminal
FNBP1	39	0	Readout_terminal
FEM1C	39	0	Readout_terminal
FBN1	39	0	Readout_terminal
EPT1	39	0	Readout_terminal
EML4	39	0	Readout_terminal
EIF5A2	39	0	Readout_terminal
EIF5	39	0	Readout_terminal
EFNB1	39	0	Readout_terminal
DSEL	39	0	Readout_terminal
CYP26B1	39	0	Readout_terminal
CYLD	39	0	Readout_terminal
CPD	39	0	Readout_terminal
CDH11	39	0	Readout_terminal
CD79A	39	0	Readout_terminal
CCNJ	39	0	Readout_terminal
AKAP2	39	0	Readout_terminal
AGFG2	39	0	Readout_terminal
AFF1	39	0	Readout_terminal
ZNF385A	38	0	Readout_terminal
ZNF362	38	0	Readout_terminal
ZMYND11	38	0	Readout_terminal
YES1	38	0	Readout_terminal
WWC2	38	0	Readout_terminal
TOX	38	0	Readout_terminal
TOP3B	38	0	Readout_terminal
SRCAP	38	0	Readout_terminal
SLC39A10	38	0	Readout_terminal
SIX4	38	0	Readout_terminal
SETD7	38	0	Readout_terminal
SBSN	38	0	Readout_terminal
SAMSN1	38	0	Readout_terminal
RIMBP2	38	0	Readout_terminal
RERE	38	0	Readout_terminal
RAB6B	38	0	Readout_terminal
PROM2	38	0	Readout_terminal
PPPDE1	38	0	Readout_terminal
PIP4K2B	38	0	Readout_terminal
NLE1	38	0	Readout_terminal
NDST1	38	0	Readout_terminal
KSR2	38	0	Readout_terminal
KRTDAP	38	0	Readout_terminal
KIAA1012	38	0	Readout_terminal
JARID2	38	0	Readout_terminal
ITPR1	38	0	Readout_terminal
IRS2	38	0	Readout_terminal
HVCN1	38	0	Readout_terminal
HOXB3	38	0	Readout_terminal
HNRNPC	38	0	Readout_terminal
HIST1H2BD	38	0	Readout_terminal
FGL1	38	0	Readout_terminal
FCER2	38	0	Readout_terminal
EPS15	38	0	Readout_terminal
EDEM3	38	0	Readout_terminal
DNAJC6	38	0	Readout_terminal
DLC1	38	0	Readout_terminal
DIP2B	38	0	Readout_terminal
DGCR8	38	0	Readout_terminal
COPS2	38	0	Readout_terminal
CNR1	38	0	Readout_terminal
CLASP2	38	0	Readout_terminal
CHL1	38	0	Readout_terminal
BEND3	38	0	Readout_terminal
ADCY1	38	0	Readout_terminal
ADAM19	38	0	Readout_terminal
ACVR1B	38	0	Readout_terminal
ZNF740	37	0	Readout_terminal
WWC3	37	0	Readout_terminal
USP37	37	0	Readout_terminal
TP53INP2	37	0	Readout_terminal
TOB2	37	0	Readout_terminal
THAP7	37	0	Readout_terminal
TBL1X	37	0	Readout_terminal
SPRY4	37	0	Readout_terminal
SPIN1	37	0	Readout_terminal
SOBP	37	0	Readout_terminal
SLC7A11	37	0	Readout_terminal
SLC4A8	37	0	Readout_terminal
SLC16A14	37	0	Readout_terminal
SERTAD2	37	0	Readout_terminal
REPS2	37	0	Readout_terminal
PRPF4B	37	0	Readout_terminal
PRKCB	37	0	Readout_terminal
PLEKHA6	37	0	Readout_terminal
PDPK1	37	0	Readout_terminal
PALM2-AKAP2	37	0	Readout_terminal
NUAK1	37	0	Readout_terminal
NAV3	37	0	Readout_terminal
NAV2	37	0	Readout_terminal
MYO16	37	0	Readout_terminal
MKLN1	37	0	Readout_terminal
MED13	37	0	Readout_terminal
LAMC1	37	0	Readout_terminal
IPO9	37	0	Readout_terminal
HIST1H2AB	37	0	Readout_terminal
HCFC1	37	0	Readout_terminal
GNAZ	37	0	Readout_terminal
FAM46C	37	0	Readout_terminal
ENC1	37	0	Readout_terminal
CDC14B	37	0	Readout_terminal
CD70	37	0	Readout_terminal
CALM2	37	0	Readout_terminal
C7ORF60	37	0	Readout_terminal
C17ORF63	37	0	Readout_terminal
C14ORF147	37	0	Readout_terminal
BACE1	37	0	Readout_terminal
ARID4A	37	0	Readout_terminal
ZC3H7A	36	0	Readout_terminal
ZC3H12B	36	0	Readout_terminal
WDTC1	36	0	Readout_terminal
VANGL2	36	0	Readout_terminal
UVRAG	36	0	Readout_terminal
TNKS	36	0	Readout_terminal
TARDBP	36	0	Readout_terminal
TAB3	36	0	Readout_terminal
SRCIN1	36	0	Readout_terminal
SORBS1	36	0	Readout_terminal
SNX18	36	0	Readout_terminal
SATB2	36	0	Readout_terminal
PURA	36	0	Readout_terminal
PPARA	36	0	Readout_terminal
PICALM	36	0	Readout_terminal
PGAP1	36	0	Readout_terminal
PDE5A	36	0	Readout_terminal
PCDHAC1	36	0	Readout_terminal
NMT1	36	0	Readout_terminal
MYH14	36	0	Readout_terminal
MSRB3	36	0	Readout_terminal
MOBKL1A	36	0	Readout_terminal
MFAP3L	36	0	Readout_terminal
MEX3B	36	0	Readout_terminal
LUC7L3	36	0	Readout_terminal
LMX1A	36	0	Readout_terminal
ITGA5	36	0	Readout_terminal
IL1RN	36	0	Readout_terminal
HMGB3	36	0	Readout_terminal
GSC	36	0	Readout_terminal
GRB2	36	0	Readout_terminal
GLTSCR2	36	0	Readout_terminal
GALNT1	36	0	Readout_terminal
FRMD6	36	0	Readout_terminal
FLRT3	36	0	Readout_terminal
FLJ39582	36	0	Readout_terminal
EYA4	36	0	Readout_terminal
ETV6	36	0	Readout_terminal
ELAVL3	36	0	Readout_terminal
CORO1A	36	0	Readout_terminal
CNTN4	36	0	Readout_terminal
CALCR	36	0	Readout_terminal
BAI3	36	0	Readout_terminal
APPL1	36	0	Readout_terminal
AKAP6	36	0	Readout_terminal
AFAP1L2	36	0	Readout_terminal
hsa-miR-130b*	35	0	Readout_terminal
ZNF654	35	0	Readout_terminal
ZAK	35	0	Readout_terminal
WAPAL	35	0	Readout_terminal
UNC45B	35	0	Readout_terminal
TULP4	35	0	Readout_terminal
TRIM2	35	0	Readout_terminal
TRAM2	35	0	Readout_terminal
TLE4	35	0	Readout_terminal
STK35	35	0	Readout_terminal
SPRED2	35	0	Readout_terminal
SNX1	35	0	Readout_terminal
SMC1A	35	0	Readout_terminal
SLC31A1	35	0	Readout_terminal
SKP1	35	0	Readout_terminal
SHB	35	0	Readout_terminal
SGK269	35	0	Readout_terminal
RGS7BP	35	0	Readout_terminal
RGMB	35	0	Readout_terminal
RBM39	35	0	Readout_terminal
RAPGEFL1	35	0	Readout_terminal
RAPGEF5	35	0	Readout_terminal
PPM1F	35	0	Readout_terminal
PNN	35	0	Readout_terminal
PKNOX1	35	0	Readout_terminal
PGK1	35	0	Readout_terminal
PFN2	35	0	Readout_terminal
PCDHA8	35	0	Readout_terminal
NTRK2	35	0	Readout_terminal
NFE2L1	35	0	Readout_terminal
MYO5A	35	0	Readout_terminal
MYL2	35	0	Readout_terminal
MYEOV	35	0	Readout_terminal
MMP16	35	0	Readout_terminal
MIPOL1	35	0	Readout_terminal
MBNL2	35	0	Readout_terminal
MAP3K3	35	0	Readout_terminal
LBH	35	0	Readout_terminal
LAT	35	0	Readout_terminal
LASP1	35	0	Readout_terminal
KPNB1	35	0	Readout_terminal
KITLG	35	0	Readout_terminal
KIAA1199	35	0	Readout_terminal
ITPRIPL2	35	0	Readout_terminal
ISM2	35	0	Readout_terminal
ICK	35	0	Readout_terminal
HOXB9	35	0	Readout_terminal
HOXA3	35	0	Readout_terminal
GRB10	35	0	Readout_terminal
GLYR1	35	0	Readout_terminal
GABRB3	35	0	Readout_terminal
G3BP2	35	0	Readout_terminal
FOXO4	35	0	Readout_terminal
FAM84B	35	0	Readout_terminal
FAM53C	35	0	Readout_terminal
EPC2	35	0	Readout_terminal
ELFN2	35	0	Readout_terminal
DLG3	35	0	Readout_terminal
DACH1	35	0	Readout_terminal
CYP1B1	35	0	Readout_terminal
CEACAM5	35	0	Readout_terminal
CEACAM21	35	0	Readout_terminal
CASZ1	35	0	Readout_terminal
CAPS	35	0	Readout_terminal
BIRC6	35	0	Readout_terminal
ATP2B4	35	0	Readout_terminal
ASXL1	35	0	Readout_terminal
hsa-miR-92a-1*	34	0	Readout_terminal
hsa-miR-20a*	34	0	Readout_terminal
hsa-miR-19b-1*	34	0	Readout_terminal
hsa-miR-19a*	34	0	Readout_terminal
hsa-miR-18a*	34	0	Readout_terminal
hsa-miR-17*	34	0	Readout_terminal
ZNFX1	34	0	Readout_terminal
ZFP91	34	0	Readout_terminal
ZFP36L1	34	0	Readout_terminal
TGIF2	34	0	Readout_terminal
TBC1D12	34	0	Readout_terminal
SYT14	34	0	Readout_terminal
SYT11	34	0	Readout_terminal
STAT5B	34	0	Readout_terminal
SLC6A1	34	0	Readout_terminal
SLC4A1	34	0	Readout_terminal
SLC40A1	34	0	Readout_terminal
SLC12A2	34	0	Readout_terminal
SGCD	34	0	Readout_terminal
SFRS12IP1	34	0	Readout_terminal
RPL13A	34	0	Readout_terminal
RPGRIP1L	34	0	Readout_terminal
RIMS1	34	0	Readout_terminal
PTPRJ	34	0	Readout_terminal
PPP2R5E	34	0	Readout_terminal
PDGFRB	34	0	Readout_terminal
PCDHAC2	34	0	Readout_terminal
PCDHA7	34	0	Readout_terminal
PCDHA6	34	0	Readout_terminal
PCDHA5	34	0	Readout_terminal
PCDHA4	34	0	Readout_terminal
PCDHA3	34	0	Readout_terminal
PCDHA2	34	0	Readout_terminal
PCDHA13	34	0	Readout_terminal
PCDHA12	34	0	Readout_terminal
PCDHA11	34	0	Readout_terminal
PCDHA10	34	0	Readout_terminal
PCDHA1	34	0	Readout_terminal
NDFIP1	34	0	Readout_terminal
NCL	34	0	Readout_terminal
MYCN	34	0	Readout_terminal
MINK1	34	0	Readout_terminal
MAGI2	34	0	Readout_terminal
LHX6	34	0	Readout_terminal
KIF21B	34	0	Readout_terminal
KDM6B	34	0	Readout_terminal
JUP	34	0	Readout_terminal
IPPK	34	0	Readout_terminal
IL4I1	34	0	Readout_terminal
IGSF1	34	0	Readout_terminal
HIST2H2BE	34	0	Readout_terminal
HIST1H2AG	34	0	Readout_terminal
GRIA2	34	0	Readout_terminal
GLCE	34	0	Readout_terminal
FOXN2	34	0	Readout_terminal
FCHO2	34	0	Readout_terminal
FBXW2	34	0	Readout_terminal
FAM76B	34	0	Readout_terminal
FAM178A	34	0	Readout_terminal
ETV5	34	0	Readout_terminal
EPAS1	34	0	Readout_terminal
CTNND1	34	0	Readout_terminal
CDK5R1	34	0	Readout_terminal
C16orf54	34	0	Readout_terminal
BTRC	34	0	Readout_terminal
BTG2	34	0	Readout_terminal
BSDC1	34	0	Readout_terminal
BCAS1	34	0	Readout_terminal
APOH	34	0	Readout_terminal
APLP2	34	0	Readout_terminal
ABI2	34	0	Readout_terminal
ZBTB39	33	0	Readout_terminal
WDR26	33	0	Readout_terminal
USP15	33	0	Readout_terminal
UBE2R2	33	0	Readout_terminal
UBE2H	33	0	Readout_terminal
TRMT2A	33	0	Readout_terminal
TRIB2	33	0	Readout_terminal
SULF1	33	0	Readout_terminal
STX17	33	0	Readout_terminal
STX16	33	0	Readout_terminal
ST8SIA3	33	0	Readout_terminal
SS18	33	0	Readout_terminal
SMCR8	33	0	Readout_terminal
SGK3	33	0	Readout_terminal
SFRS7	33	0	Readout_terminal
SFRS6	33	0	Readout_terminal
RANBP2	33	0	Readout_terminal
RANBP1	33	0	Readout_terminal
PTPRT	33	0	Readout_terminal
PTBP1	33	0	Readout_terminal
PPP1R10	33	0	Readout_terminal
PHLPP2	33	0	Readout_terminal
PHF20	33	0	Readout_terminal
NUS1	33	0	Readout_terminal
NRP1	33	0	Readout_terminal
NRK	33	0	Readout_terminal
NAP1L1	33	0	Readout_terminal
NAMPT	33	0	Readout_terminal
LAMA3	33	0	Readout_terminal
KRT13	33	0	Readout_terminal
KLHL28	33	0	Readout_terminal
KLHL18	33	0	Readout_terminal
KIAA0494	33	0	Readout_terminal
ITCH	33	0	Readout_terminal
ISL1	33	0	Readout_terminal
INSIG1	33	0	Readout_terminal
HMGB1	33	0	Readout_terminal
GSDMA	33	0	Readout_terminal
GRID1	33	0	Readout_terminal
GPM6A	33	0	Readout_terminal
GP1BB	33	0	Readout_terminal
GNS	33	0	Readout_terminal
GNAI3	33	0	Readout_terminal
GNAI2	33	0	Readout_terminal
FUT6	33	0	Readout_terminal
FRAS1	33	0	Readout_terminal
FIGNL2	33	0	Readout_terminal
FGFR1	33	0	Readout_terminal
FAHD2B	33	0	Readout_terminal
FAF2	33	0	Readout_terminal
EEA1	33	0	Readout_terminal
DHDDS	33	0	Readout_terminal
DENND1C	33	0	Readout_terminal
DDX17	33	0	Readout_terminal
DCLK1	33	0	Readout_terminal
CD37	33	0	Readout_terminal
CD19	33	0	Readout_terminal
CACNA1E	33	0	Readout_terminal
ATP8B1	33	0	Readout_terminal
ATP2B1	33	0	Readout_terminal
ABL1	33	0	Readout_terminal
ZIC4	32	0	Readout_terminal
WIPI2	32	0	Readout_terminal
WDR37	32	0	Readout_terminal
TRIM67	32	0	Readout_terminal
TRIB1	32	0	Readout_terminal
TNRC18	32	0	Readout_terminal
TLR7	32	0	Readout_terminal
STK38L	32	0	Readout_terminal
SRGAP2	32	0	Readout_terminal
SNX30	32	0	Readout_terminal
SNN	32	0	Readout_terminal
SIK1	32	0	Readout_terminal
SETD8	32	0	Readout_terminal
SELT	32	0	Readout_terminal
SEC22B	32	0	Readout_terminal
RPRD1A	32	0	Readout_terminal
RNF169	32	0	Readout_terminal
RNF144A	32	0	Readout_terminal
RIC8B	32	0	Readout_terminal
RAB11FIP4	32	0	Readout_terminal
PTBP2	32	0	Readout_terminal
PPP2R3A	32	0	Readout_terminal
PPP1R15B	32	0	Readout_terminal
PPAP2B	32	0	Readout_terminal
PCYT1B	32	0	Readout_terminal
PCDH10	32	0	Readout_terminal
PBX2	32	0	Readout_terminal
PAPD7	32	0	Readout_terminal
PAN3	32	0	Readout_terminal
OPCML	32	0	Readout_terminal
NR4A2	32	0	Readout_terminal
MTRNR2L1	32	0	Readout_terminal
MTMR9	32	0	Readout_terminal
MMD	32	0	Readout_terminal
MECOM	32	0	Readout_terminal
MAP3K1	32	0	Readout_terminal
MAML1	32	0	Readout_terminal
LPPR5	32	0	Readout_terminal
KRT31	32	0	Readout_terminal
KRT15	32	0	Readout_terminal
KIAA1024	32	0	Readout_terminal
KIAA0355	32	0	Readout_terminal
JOSD1	32	0	Readout_terminal
IMPAD1	32	0	Readout_terminal
IL12RB1	32	0	Readout_terminal
IGF2BP2	32	0	Readout_terminal
HNRNPF	32	0	Readout_terminal
HIST1H2BG	32	0	Readout_terminal
HIST1H2AC	32	0	Readout_terminal
HCST	32	0	Readout_terminal
GPR55	32	0	Readout_terminal
GPR124	32	0	Readout_terminal
FNDC3A	32	0	Readout_terminal
FAM117B	32	0	Readout_terminal
ERP44	32	0	Readout_terminal
EPN2	32	0	Readout_terminal
EIF4B	32	0	Readout_terminal
EDN1	32	0	Readout_terminal
DYNC1H1	32	0	Readout_terminal
DNAL1	32	0	Readout_terminal
DMKN	32	0	Readout_terminal
DIXDC1	32	0	Readout_terminal
DCAF12	32	0	Readout_terminal
CTNND2	32	0	Readout_terminal
CDH2	32	0	Readout_terminal
CDC42BPA	32	0	Readout_terminal
CD47	32	0	Readout_terminal
C21ORF91	32	0	Readout_terminal
C18ORF34	32	0	Readout_terminal
C10ORF46	32	0	Readout_terminal
BCL2L1	32	0	Readout_terminal
BAGE3	32	0	Readout_terminal
BAGE2	32	0	Readout_terminal
BACH1	32	0	Readout_terminal
ATP2B2	32	0	Readout_terminal
ATG2B	32	0	Readout_terminal
ATAD2B	32	0	Readout_terminal
ARID1A	32	0	Readout_terminal
ANKRD28	32	0	Readout_terminal
AMOTL2	32	0	Readout_terminal
ACSL3	32	0	Readout_terminal
ZNF460	31	0	Readout_terminal
UNK	31	0	Readout_terminal
UBASH3B	31	0	Readout_terminal
TUB	31	0	Readout_terminal
TMBIM6	31	0	Readout_terminal
TLR10	31	0	Readout_terminal
TIMP3	31	0	Readout_terminal
TESC	31	0	Readout_terminal
TACC1	31	0	Readout_terminal
STYX	31	0	Readout_terminal
STK40	31	0	Readout_terminal
SPOCK1	31	0	Readout_terminal
SP140	31	0	Readout_terminal
SNX16	31	0	Readout_terminal
SMPD3	31	0	Readout_terminal
SLC25A25	31	0	Readout_terminal
SIPA1L2	31	0	Readout_terminal
RNASE4	31	0	Readout_terminal
RECQL5	31	0	Readout_terminal
RAB1A	31	0	Readout_terminal
PVRL4	31	0	Readout_terminal
PTPN7	31	0	Readout_terminal
PPP1R16B	31	0	Readout_terminal
PITPNA	31	0	Readout_terminal
PELI2	31	0	Readout_terminal
PCLO	31	0	Readout_terminal
PCDH7	31	0	Readout_terminal
PCDH17	31	0	Readout_terminal
OGT	31	0	Readout_terminal
NKD1	31	0	Readout_terminal
NAA50	31	0	Readout_terminal
MN1	31	0	Readout_terminal
MDGA2	31	0	Readout_terminal
MDGA1	31	0	Readout_terminal
LRRC4	31	0	Readout_terminal
LIFR	31	0	Readout_terminal
LAMP1	31	0	Readout_terminal
KRT14	31	0	Readout_terminal
KREMEN1	31	0	Readout_terminal
KLK8	31	0	Readout_terminal
KIAA1267	31	0	Readout_terminal
KIAA0247	31	0	Readout_terminal
JAG1	31	0	Readout_terminal
IGSF3	31	0	Readout_terminal
HOXC6	31	0	Readout_terminal
HNRNPR	31	0	Readout_terminal
HNRNPH3	31	0	Readout_terminal
HIST1H1D	31	0	Readout_terminal
GRLF1	31	0	Readout_terminal
GNA15	31	0	Readout_terminal
GIT1	31	0	Readout_terminal
FOXK2	31	0	Readout_terminal
FIBCD1	31	0	Readout_terminal
FBXL19	31	0	Readout_terminal
FAM129C	31	0	Readout_terminal
EPB41L2	31	0	Readout_terminal
CUX2	31	0	Readout_terminal
CRIM1	31	0	Readout_terminal
COL4A4	31	0	Readout_terminal
CDK17	31	0	Readout_terminal
CASP14	31	0	Readout_terminal
CALML4	31	0	Readout_terminal
C7ORF42	31	0	Readout_terminal
C22orf25	31	0	Readout_terminal
BTBD9	31	0	Readout_terminal
BCL7A	31	0	Readout_terminal
AOC3	31	0	Readout_terminal
ABCG4	31	0	Readout_terminal
ZRANB1	30	0	Readout_terminal
ZNF532	30	0	Readout_terminal
ZNF395	30	0	Readout_terminal
ZMYND8	30	0	Readout_terminal
ZFP36	30	0	Readout_terminal
ZBTB4	30	0	Readout_terminal
XPR1	30	0	Readout_terminal
WNK3	30	0	Readout_terminal
TXLNA	30	0	Readout_terminal
TMED10	30	0	Readout_terminal
SURF4	30	0	Readout_terminal
SULT1A4	30	0	Readout_terminal
SS18L1	30	0	Readout_terminal
SPTLC2	30	0	Readout_terminal
SPIB	30	0	Readout_terminal
SMAD5	30	0	Readout_terminal
SLC24A3	30	0	Readout_terminal
SERPIND1	30	0	Readout_terminal
SEMA4G	30	0	Readout_terminal
SEL1L	30	0	Readout_terminal
SBK1	30	0	Readout_terminal
SALL1	30	0	Readout_terminal
RPP14	30	0	Readout_terminal
RFX1	30	0	Readout_terminal
REEP1	30	0	Readout_terminal
RAP2C	30	0	Readout_terminal
RAB34	30	0	Readout_terminal
PVRL1	30	0	Readout_terminal
PSMB9	30	0	Readout_terminal
PPP2CA	30	0	Readout_terminal
PJA2	30	0	Readout_terminal
PDLIM5	30	0	Readout_terminal
OTUD7B	30	0	Readout_terminal
OSBPL3	30	0	Readout_terminal
NMT2	30	0	Readout_terminal
NEUROD1	30	0	Readout_terminal
MYO10	30	0	Readout_terminal
MOBKL2B	30	0	Readout_terminal
MIB1	30	0	Readout_terminal
MFHAS1	30	0	Readout_terminal
MED15	30	0	Readout_terminal
MCL1	30	0	Readout_terminal
MARK4	30	0	Readout_terminal
MAML3	30	0	Readout_terminal
LUZP1	30	0	Readout_terminal
LRP1B	30	0	Readout_terminal
LGALS7B	30	0	Readout_terminal
LGALS7	30	0	Readout_terminal
KRT5	30	0	Readout_terminal
KRT1	30	0	Readout_terminal
KIAA1522	30	0	Readout_terminal
KIAA0232	30	0	Readout_terminal
JAZF1	30	0	Readout_terminal
ITGAX	30	0	Readout_terminal
INSR	30	0	Readout_terminal
INPP5A	30	0	Readout_terminal
ILF3	30	0	Readout_terminal
HIST1H4I	30	0	Readout_terminal
HIST1H4E	30	0	Readout_terminal
HIST1H4D	30	0	Readout_terminal
HIST1H2BJ	30	0	Readout_terminal
HIST1H2BF	30	0	Readout_terminal
HIST1H2AD	30	0	Readout_terminal
HEPACAM	30	0	Readout_terminal
HECW2	30	0	Readout_terminal
GPX2	30	0	Readout_terminal
GPR183	30	0	Readout_terminal
GPR18	30	0	Readout_terminal
